SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1513220,100535,Consumer loans,12193.875,105525,116667,0,105525,TUESDAY,16,Y,1,0,XAP,Approved,-938,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Regional / Local,300,Consumer electronics,12,middle,POS household with interest,365243,-906,-576,-576,-562,0
2442597,100535,Consumer loans,3222.81,26955,26658,2700,26955,WEDNESDAY,12,Y,1,0.100161641,XAP,Approved,-2246,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,64,Connectivity,12,high,POS mobile with interest,365243,-2215,-1885,-1885,-1878,0
1698177,100535,Cash loans,12044.34,180000,203760,2700,180000,FRIDAY,12,Y,1,0.100161641,XNA,Approved,-1320,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-1290,-600,-600,-597,1
1775409,100536,Consumer loans,3222.45,26325,23625,4500,26325,FRIDAY,8,Y,1,0.174254545,XAP,Approved,-1964,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Stone,15,Connectivity,10,high,POS mobile with interest,365243,-1923,-1653,-1653,-1647,0
1335603,100536,Consumer loans,10101.51,96097.5,86485.5,9612,96097.5,FRIDAY,12,Y,1,0.108934591,XAP,Approved,-2559,Cash through the bank,XAP,"Spouse, partner",Repeater,Computers,POS,XNA,Stone,27,Consumer electronics,10,middle,POS household with interest,365243,-2523,-2253,-2253,-2249,0
1870006,100536,Cash loans,19793.7,108000,111564,9612,108000,SUNDAY,12,Y,1,0.108934591,XNA,Approved,-247,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),21,XNA,6,low_normal,Cash X-Sell: low,365243,-217,-67,-67,-65,1
2092772,100536,Consumer loans,3100.86,68755.5,68755.5,0,68755.5,TUESDAY,15,Y,1,0,XAP,Approved,-1610,XNA,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,150,Consumer electronics,24,low_action,POS household without interest,365243,-1576,-886,-886,-877,0
2384585,100536,Consumer loans,4912.875,22095,23260.5,0,22095,TUESDAY,11,Y,1,0,XAP,Approved,-861,Cash through the bank,XAP,Family,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,19,Connectivity,6,high,POS mobile with interest,365243,-830,-680,-710,-701,0
2228476,100536,Revolving loans,36000,720000,720000,0,720000,SUNDAY,12,Y,1,0,XAP,Approved,-247,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,AP+ (Cash loan),21,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,365243,0
1797404,100536,Consumer loans,16567.335,178965,175315.5,17896.5,178965,WEDNESDAY,12,Y,1,0.10087839,XAP,Approved,-1602,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,111,Consumer electronics,12,low_normal,POS household with interest,365243,-1570,-1240,-1240,-1234,0
1042158,100536,Consumer loans,2997.18,22401,14170.5,8901,22401,SATURDAY,13,Y,1,0.420171995,XAP,Approved,-2166,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,37,Connectivity,6,high,POS mobile with interest,365243,-2134,-1984,-2044,-2039,0
1738697,100537,Cash loans,45686.655,1350000,1506816,8901,1350000,THURSDAY,11,Y,1,0.420171995,XNA,Approved,-282,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,low_action,Cash X-Sell: low,365243,-252,1158,-102,-97,1
2624643,100537,Cash loans,45686.655,0,0,8901,1350000,THURSDAY,11,Y,1,0.420171995,XNA,Canceled,-282,XNA,XAP,Family,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,48,XNA,Cash,365243,-252,1158,-102,-97,1
2505147,100537,Revolving loans,22500,0,450000,8901,1350000,WEDNESDAY,13,Y,1,0.420171995,XAP,Approved,-1480,XNA,XAP,Family,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0,XNA,Card X-Sell,-1478,-1431,365243,-914,365243,0
2808058,100538,Consumer loans,22500,80005.5,80005.5,0,80005.5,THURSDAY,18,Y,1,0,XAP,Unused offer,-379,Cash through the bank,CLIENT,Family,Repeater,Computers,XNA,XNA,Country-wide,40,Connectivity,0,XNA,POS mobile with interest,-1478,-1431,365243,-914,365243,0
2199872,100538,Cash loans,86702.805,450000,473760,0,450000,FRIDAY,11,Y,1,0,XNA,Approved,-210,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,6,middle,Cash X-Sell: middle,365243,-180,-30,-150,-145,1
1290256,100539,Consumer loans,10187.235,89730,83776.5,13500,89730,TUESDAY,15,Y,1,0.151143671,XAP,Approved,-2071,Cash through the bank,XAP,Other_B,Repeater,Mobile,POS,XNA,Country-wide,41,Connectivity,12,high,POS mobile with interest,365243,-2040,-1710,-1710,-1702,0
1826716,100539,Consumer loans,10187.235,122796,122796,0,122796,FRIDAY,16,Y,1,0,XAP,Unused offer,-388,Cash through the bank,CLIENT,Other_B,Repeater,Mobile,XNA,XNA,Country-wide,60,Connectivity,12,XNA,POS mobile with interest,365243,-2040,-1710,-1710,-1702,0
1751583,100539,Consumer loans,9811.395,109080,84073.5,32580,109080,TUESDAY,17,Y,1,0.304170743,XAP,Approved,-2323,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,40,Connectivity,12,high,POS mobile with interest,365243,-2292,-1962,-1962,-1954,1
2409142,100539,Cash loans,22364.775,382500,382500,32580,382500,FRIDAY,10,Y,1,0.304170743,XNA,Approved,-752,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),5,XNA,24,middle,Cash X-Sell: middle,365243,-722,-32,-32,-22,0
1422009,100539,Consumer loans,22364.775,122499,122499,0,122499,FRIDAY,10,Y,1,0,XAP,Unused offer,-136,Cash through the bank,CLIENT,Unaccompanied,Repeater,Mobile,XNA,XNA,Country-wide,60,Connectivity,24,XNA,POS mobile with interest,365243,-722,-32,-32,-22,0
1569555,100539,Consumer loans,9447.435,121860,79524,49500,121860,THURSDAY,11,Y,1,0.417829241,XAP,Approved,-1831,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,12,high,POS mobile with interest,365243,-1799,-1469,-1469,-1464,0
2258257,100539,Cash loans,12953.925,202500,202500,49500,202500,THURSDAY,11,Y,1,0.417829241,XNA,Approved,-1495,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,24,middle,Cash X-Sell: middle,365243,-1465,-775,-775,-771,0
2800490,100539,Consumer loans,6217.83,83200.5,51133.5,36675,83200.5,MONDAY,12,Y,1,0.454880895,XAP,Approved,-2023,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,12,high,POS mobile with interest,365243,-1992,-1662,-1662,-1660,0
2149224,100539,Consumer loans,10450.98,107955,88969.5,27000,107955,TUESDAY,11,Y,1,0.253561967,XAP,Approved,-1406,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,41,Connectivity,12,high,POS mobile with interest,365243,-1375,-1045,-1045,-1037,0
2755653,100539,Consumer loans,4287.6,47637,26797.5,22500,47637,FRIDAY,11,Y,1,0.49707481,XAP,Approved,-1515,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,41,Connectivity,8,high,POS mobile with interest,365243,-1472,-1262,-1382,-1373,0
2803085,100540,Cash loans,17896.545,207000,257134.5,22500,207000,MONDAY,7,Y,1,0.49707481,XNA,Approved,-421,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,low_normal,Cash X-Sell: low,365243,-391,119,365243,365243,1
2325521,100540,Cash loans,17896.545,0,0,22500,207000,MONDAY,7,Y,1,0.49707481,XNA,Canceled,-421,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,18,XNA,Cash,365243,-391,119,365243,365243,1
2650575,100540,Cash loans,6714,54000,61128,22500,54000,SUNDAY,5,Y,1,0.49707481,XNA,Refused,-184,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-391,119,365243,365243,1
2279859,100540,Cash loans,6714,0,0,22500,54000,SUNDAY,5,Y,1,0.49707481,XNA,Canceled,-184,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Cash,365243,-391,119,365243,365243,1
2383065,100540,Consumer loans,7311.645,33777,35559,0,33777,FRIDAY,10,Y,1,0,XAP,Approved,-683,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,22,Connectivity,6,high,POS mobile with interest,365243,-648,-498,-498,-492,0
2411935,100542,Consumer loans,2716.065,22896,19912.5,4500,22896,SATURDAY,9,Y,1,0.200754085,XAP,Approved,-1879,XNA,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,30,Connectivity,10,high,POS mobile with interest,365243,-1837,-1567,-1627,-1619,0
1908164,100542,Consumer loans,7118.685,83700,75330,8370,83700,TUESDAY,11,Y,1,0.108909091,XAP,Approved,-1232,XNA,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Stone,23,Consumer electronics,12,low_normal,POS household with interest,365243,-1199,-869,-869,-863,0
1692415,100542,Consumer loans,9408.285,113445,131413.5,0,113445,SUNDAY,14,Y,1,0,XAP,Approved,-870,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,420,Consumer electronics,18,middle,POS household with interest,365243,-839,-329,-329,-310,0
1174882,100542,Cash loans,9408.285,0,0,0,113445,THURSDAY,15,Y,1,0,XNA,Canceled,-40,XNA,XAP,Family,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,18,XNA,Cash,365243,-839,-329,-329,-310,0
1897742,100543,Cash loans,27796.095,450000,512370,0,450000,SATURDAY,12,Y,1,0,XNA,Approved,-1227,Cash through the bank,XAP,Unaccompanied,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36,middle,Cash Street: middle,365243,-1197,-147,-597,-570,1
1080037,100545,Consumer loans,17730.18,147483,143680.5,14751,147483,SATURDAY,9,Y,1,0.101401426,XAP,Approved,-1886,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Country-wide,980,Consumer electronics,10,middle,POS household with interest,365243,-1855,-1585,-1585,-1577,0
2266500,100545,Cash loans,17730.18,0,0,14751,147483,TUESDAY,9,Y,1,0.101401426,XNA,Canceled,-28,XNA,XAP,"Spouse, partner",Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,10,XNA,Cash,365243,-1855,-1585,-1585,-1577,0
1619235,100545,Consumer loans,12904.2,119223,116149.5,11925,119223,WEDNESDAY,15,Y,1,0.101405113,XAP,Approved,-2253,Cash through the bank,XAP,Unaccompanied,Refreshed,Audio/Video,POS,XNA,Country-wide,980,Consumer electronics,10,low_normal,POS household without interest,365243,-2222,-1952,-1952,-1948,1
2558564,100545,Consumer loans,5740.83,148500,148500,0,148500,WEDNESDAY,17,Y,1,0,XAP,Approved,-321,XNA,XAP,Unaccompanied,Repeater,Medical Supplies,POS,XNA,Stone,50,Industry,36,low_normal,POS industry with interest,365243,-289,761,365243,365243,0
1981314,100545,Cash loans,5740.83,0,0,0,148500,WEDNESDAY,11,Y,1,0,XNA,Canceled,-160,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,36,XNA,Cash,365243,-289,761,365243,365243,0
1159090,100547,Consumer loans,4999.05,22999.5,19044,4603.5,22999.5,TUESDAY,14,Y,1,0.212015224,XAP,Approved,-1021,Cash through the bank,XAP,Family,Repeater,Clothing and Accessories,POS,XNA,Stone,984,Clothing,4,low_normal,POS industry with interest,365243,-990,-900,-900,-897,0
2424691,100547,Consumer loans,3242.115,64890,58401,6489,64890,FRIDAY,15,Y,1,0.108909091,XAP,Approved,-150,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,35,Consumer electronics,24,low_normal,POS household with interest,365243,-120,570,365243,365243,0
1021422,100547,Cash loans,32832,675000,675000,6489,675000,FRIDAY,16,Y,1,0.108909091,Repairs,Refused,-738,Cash through the bank,VERIF,Family,Repeater,XNA,Cash,walk-in,Stone,35,Consumer electronics,48,middle,Cash Street: middle,365243,-120,570,365243,365243,0
1625453,100547,Cash loans,17907.75,225000,225000,6489,225000,SATURDAY,12,Y,1,0.108909091,XNA,Refused,-121,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),2,XNA,24,high,Cash X-Sell: high,365243,-120,570,365243,365243,0
2146197,100547,Cash loans,15221.25,225000,225000,6489,225000,SATURDAY,14,Y,1,0.108909091,XNA,Refused,-121,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,x-sell,Stone,150,Consumer electronics,36,high,Cash X-Sell: high,365243,-120,570,365243,365243,0
2772498,100547,Consumer loans,9999,99999,90000,9999,99999,SUNDAY,12,Y,1,0.108899289,XAP,Approved,-1401,XNA,XAP,Unaccompanied,New,Computers,POS,XNA,Regional / Local,56,Consumer electronics,10,low_normal,POS household with interest,365243,-1369,-1099,-1099,-1093,0
1425293,100547,Consumer loans,8279.775,126216,126216,0,126216,TUESDAY,14,Y,1,0,XAP,Approved,-797,Cash through the bank,XAP,Family,Repeater,Furniture,POS,XNA,Stone,199,Furniture,18,low_normal,POS industry with interest,365243,-765,-255,-705,-700,0
1376010,100547,Revolving loans,6750,135000,135000,0,135000,FRIDAY,10,Y,1,0,XAP,Refused,-367,XNA,SCOFR,Family,Repeater,XNA,Cards,walk-in,Country-wide,40,Connectivity,0,XNA,Card Street,365243,-765,-255,-705,-700,0
2635046,100547,Cash loans,34849.845,630000,716485.5,0,630000,SATURDAY,16,Y,1,0,Urgent needs,Refused,-569,Cash through the bank,HC,Family,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),2,XNA,48,middle,Cash Street: middle,365243,-765,-255,-705,-700,0
1925841,100547,Consumer loans,8134.65,74763,73206,7479,74763,SUNDAY,9,Y,1,0.100951985,XAP,Approved,-827,Cash through the bank,XAP,Family,Repeater,Office Appliances,POS,XNA,Stone,93,Consumer electronics,10,low_normal,POS household with interest,365243,-793,-523,-523,-519,0
2052704,100547,Cash loans,18365.58,225000,269550,7479,225000,SATURDAY,12,Y,1,0.100951985,XNA,Refused,-121,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),2,XNA,36,high,Cash X-Sell: high,365243,-793,-523,-523,-519,0
1119386,100548,Cash loans,18365.58,0,0,7479,225000,THURSDAY,11,Y,1,0.100951985,XNA,Canceled,-300,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,36,XNA,Cash,365243,-793,-523,-523,-519,0
1667953,100548,Cash loans,10463.22,90000,95940,7479,90000,FRIDAY,10,Y,1,0.100951985,XNA,Approved,-1209,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-1179,-849,-939,-926,1
1694628,100548,Cash loans,15853.05,135000,161406,7479,135000,THURSDAY,15,Y,1,0.100951985,XNA,Refused,-1434,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,low_normal,Cash X-Sell: low,365243,-1179,-849,-939,-926,1
2111675,100548,Consumer loans,15853.05,24025.5,24025.5,0,24025.5,THURSDAY,8,Y,1,0,XAP,Unused offer,-1118,Cash through the bank,CLIENT,Unaccompanied,Repeater,Mobile,XNA,XNA,Country-wide,40,Connectivity,12,XNA,POS mobile with interest,365243,-1179,-849,-939,-926,1
1718692,100548,Consumer loans,8599.725,78250.5,78250.5,0,78250.5,TUESDAY,12,Y,1,0,XAP,Approved,-2108,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,150,Consumer electronics,14,high,POS household with interest,365243,-2055,-1665,-1665,-1662,0
2138793,100548,Consumer loans,3772.44,17910,18796.5,0,17910,FRIDAY,12,Y,1,0,XAP,Approved,-2742,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,6,high,POS mobile with interest,365243,-2711,-2561,-2561,-2551,1
2162810,100548,Consumer loans,2506.635,20610,19237.5,3105,20610,FRIDAY,8,Y,1,0.151354024,XAP,Approved,-2315,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,27,Connectivity,12,high,POS mobile with interest,365243,-2284,-1954,-2194,-2180,0
1546040,100548,Cash loans,23494.275,225000,239850,3105,225000,THURSDAY,15,Y,1,0.151354024,XNA,Refused,-1434,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,low_normal,Cash X-Sell: low,365243,-2284,-1954,-2194,-2180,0
1435303,100548,Consumer loans,1993.545,18000,20218.5,0,18000,WEDNESDAY,10,Y,1,0,XAP,Approved,-1330,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,14,high,POS mobile with interest,365243,-1293,-903,-1203,-1193,0
1532798,100548,Consumer loans,9937.44,79996.5,89235,0,79996.5,FRIDAY,11,Y,1,0,XAP,Approved,-2161,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,150,Consumer electronics,14,high,POS household with interest,365243,-2130,-1740,-1740,-1732,0
2524832,100548,Cash loans,8671.005,81000,86346,0,81000,THURSDAY,12,Y,1,0,XNA,Approved,-300,Cash through the bank,XAP,Children,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-270,60,365243,365243,1
2468058,100548,Consumer loans,8671.005,35955,35955,0,35955,SUNDAY,9,Y,1,0,XAP,Unused offer,-710,Cash through the bank,CLIENT,Children,Repeater,Mobile,XNA,XNA,Country-wide,40,Connectivity,12,XNA,POS mobile with interest,365243,-270,60,365243,365243,1
1008640,100548,Cash loans,13201.605,90000,110146.5,0,90000,TUESDAY,9,Y,1,0,Repairs,Approved,-1869,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12,high,Cash Street: high,365243,-1837,-1507,-1507,-1501,0
1707697,100549,Cash loans,13201.605,0,0,0,90000,MONDAY,14,Y,1,0,XNA,Canceled,-141,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Cash,365243,-1837,-1507,-1507,-1501,0
2456046,100549,Cash loans,13201.605,0,0,0,90000,MONDAY,13,Y,1,0,XNA,Refused,-106,XNA,HC,Unaccompanied,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Cash,365243,-1837,-1507,-1507,-1501,0
1479222,100549,Cash loans,13201.605,0,0,0,90000,MONDAY,14,Y,1,0,XNA,Canceled,-141,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Cash,365243,-1837,-1507,-1507,-1501,0
2544528,100549,Cash loans,13201.605,0,0,0,90000,MONDAY,11,Y,1,0,XNA,Canceled,-113,XNA,XAP,Unaccompanied,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Cash,365243,-1837,-1507,-1507,-1501,0
1449038,100549,Consumer loans,25747.425,239827.5,231750,23985,239827.5,FRIDAY,13,Y,1,0.102144194,XAP,Approved,-2202,Cash through the bank,XAP,"Spouse, partner",New,Audio/Video,POS,XNA,Country-wide,1719,Consumer electronics,10,low_normal,POS household without interest,365243,-2171,-1901,-1901,-135,1
1922675,100550,Consumer loans,19244.16,157495.5,171423,0,157495.5,THURSDAY,16,Y,1,0,XAP,Approved,-1791,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,1108,Consumer electronics,12,high,POS household with interest,365243,-1760,-1430,-1460,-1452,0
1662880,100551,Cash loans,19244.16,0,0,0,157495.5,SATURDAY,12,Y,1,0,XNA,Canceled,-488,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Cash,365243,-1760,-1430,-1460,-1452,0
1251923,100551,Revolving loans,18000,360000,360000,0,360000,FRIDAY,17,Y,1,0,XAP,Approved,-230,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-218,-172,365243,-80,-86,0
2488131,100551,Cash loans,18000,0,0,0,360000,THURSDAY,11,Y,1,0,XNA,Canceled,-175,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,0,XNA,Cash,-218,-172,365243,-80,-86,0
2359698,100551,Cash loans,18000,0,0,0,360000,FRIDAY,10,Y,1,0,XNA,Canceled,-181,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,0,XNA,Cash,-218,-172,365243,-80,-86,0
2128934,100551,Cash loans,18000,0,0,0,360000,FRIDAY,13,Y,1,0,XNA,Canceled,-524,XNA,XAP,Unaccompanied,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,0,XNA,Cash,-218,-172,365243,-80,-86,0
1742832,100551,Cash loans,18000,0,0,0,360000,TUESDAY,16,Y,1,0,XNA,Canceled,-205,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,0,XNA,Cash,-218,-172,365243,-80,-86,0
1711693,100551,Cash loans,16595.46,472500,547344,0,472500,WEDNESDAY,16,Y,1,0,XNA,Approved,-414,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,low_action,Cash X-Sell: low,365243,-384,1026,365243,365243,1
2685270,100551,Cash loans,16595.46,0,0,0,472500,THURSDAY,16,Y,1,0,XNA,Canceled,-175,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,48,XNA,Cash,365243,-384,1026,365243,365243,1
1177952,100551,Cash loans,15008.4,495000,495000,0,495000,TUESDAY,16,Y,1,0,Repairs,Refused,-205,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48,low_action,Cash Street: low,365243,-384,1026,365243,365243,1
1658437,100552,Cash loans,15008.4,0,0,0,495000,THURSDAY,13,Y,1,0,XNA,Canceled,-211,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,48,XNA,Cash,365243,-384,1026,365243,365243,1
1316618,100552,Cash loans,30263.715,850500,850500,0,850500,WEDNESDAY,10,Y,1,0,XNA,Approved,-205,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,middle,Cash X-Sell: middle,365243,-384,1026,365243,365243,1
1515284,100552,Consumer loans,5334.39,47475,46957.5,4747.5,47475,SATURDAY,16,Y,1,0.099999209,XAP,Approved,-2764,Cash through the bank,XAP,"Spouse, partner",New,Photo / Cinema Equipment,POS,XNA,Country-wide,2200,Consumer electronics,12,high,POS household with interest,365243,-2733,-2403,-2403,-2399,1
2677821,100552,Cash loans,5334.39,0,0,4747.5,47475,MONDAY,10,Y,1,0.099999209,XNA,Canceled,-25,XNA,XAP,"Spouse, partner",Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Cash,365243,-2733,-2403,-2403,-2399,1
2202926,100552,Consumer loans,2874.555,35604.135,28480.5,7123.635,35604.135,FRIDAY,17,Y,1,0.217904075,XAP,Approved,-126,Cash through the bank,XAP,"Spouse, partner",Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,12,middle,POS mobile with interest,365243,-92,238,365243,365243,0
2089931,100552,Cash loans,42084.63,1300500,1300500,7123.635,1300500,WEDNESDAY,10,Y,1,0.217904075,XNA,Refused,-205,Cash through the bank,XNA,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_normal,Cash X-Sell: low,365243,-92,238,365243,365243,0
2013941,100553,Consumer loans,8075.7,74610,72688.5,7461,74610,SUNDAY,15,Y,1,0.101381884,XAP,Approved,-2746,Cash through the bank,XAP,Other_A,New,Photo / Cinema Equipment,POS,XNA,Country-wide,1500,Consumer electronics,10,low_normal,POS household without interest,365243,-2715,-2445,-2535,-2529,1
1213235,100553,Cash loans,16204.815,225000,290200.5,7461,225000,WEDNESDAY,10,Y,1,0.101381884,XNA,Approved,-1000,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24,low_normal,Cash Street: low,365243,-969,-279,-279,-275,0
1097661,100553,Revolving loans,16204.815,0,0,7461,225000,WEDNESDAY,15,Y,1,0.101381884,XAP,Canceled,-489,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,24,XNA,Card Street,365243,-969,-279,-279,-275,0
2657224,100555,Consumer loans,7568.235,28201.5,29691,0,28201.5,MONDAY,11,Y,1,0,XAP,Approved,-788,XNA,XAP,Other_B,New,Mobile,POS,XNA,Country-wide,26,Connectivity,5,high,POS mobile with interest,365243,-727,-607,-607,-600,0
2444858,100555,Revolving loans,16875,337500,337500,0,337500,THURSDAY,11,Y,1,0,XAP,Approved,-512,XNA,XAP,Other_B,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-512,-463,365243,365243,365243,0
2199022,100556,Revolving loans,2250,0,45000,0,337500,THURSDAY,18,Y,1,0,XAP,Approved,-2373,XNA,XAP,Other_B,Repeater,XNA,Cards,x-sell,Contact center,-1,XNA,0,XNA,Card X-Sell,-2368,-2306,365243,-602,365243,0
1743736,100556,Cash loans,7009.875,67500,71955,0,67500,FRIDAY,16,Y,1,0,XNA,Approved,-545,Cash through the bank,XAP,Other_B,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,low_normal,Cash X-Sell: low,365243,-515,-185,-275,-270,1
1777802,100556,Consumer loans,5724.945,67495.5,59697,13500,67495.5,WEDNESDAY,11,Y,1,0.200865162,XAP,Approved,-1086,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Regional / Local,140,Consumer electronics,12,low_normal,POS household with interest,365243,-1052,-722,-722,-718,0
