SK_ID_CURR,DEFAULTED,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100487,0,Cash loans,M,Y,N,0,121500,630747,22783.5,544500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612,-16476,365243,-4646,-32,1,1,0,0,1,0,0,Security staff,2,2,2,MONDAY,13,0,0,0,0,0,0,XNA,0.084901925,0.343412022,0.651260219,0.1918,0.1417,0.995,0.6464,0.0072,0.08,0.069,0.375,0.0417,0.013,0.0403,0.2408,0,0,0.1954,0.1471,0.995,0.6602,0.0072,0.0806,0.069,0.375,0.0417,0.0133,0.0441,0.2509,0,0,0.1936,0.1417,0.995,0.6511,0.0072,0.08,0.069,0.375,0.0417,0.0132,0.041,0.2452,0,0,reg oper account,block of flats,0.1894,"Stone, brick",No,0,0,0,0,-572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100488,0,Cash loans,F,Y,N,1,270000,364896,24075,315000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.04622,-15300,-435,-586,-4024,4,1,1,0,1,0,0,Core staff,2,1,1,SATURDAY,10,0,0,0,0,0,0,Other,0.582154847,0.645088111,0.676992503,0.1918,0.1417,0.995,0.6464,0.0072,0.08,0.069,0.375,0.0417,0.013,0.0403,0.2408,0,0,0.1954,0.1471,0.995,0.6602,0.0072,0.0806,0.069,0.375,0.0417,0.0133,0.0441,0.2509,0,0,0.1936,0.1417,0.995,0.6511,0.0072,0.08,0.069,0.375,0.0417,0.0132,0.041,0.2452,0,0,reg oper account,block of flats,0.1894,"Stone, brick",No,2,0,2,0,-4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100489,0,Cash loans,M,N,Y,0,90000,238500,25816.5,238500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-19833,-3953,-159,-3383,4,1,1,1,1,1,0,Laborers,2,3,3,SUNDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.710823594,0.408432005,0.676992503,0.1918,0.1417,0.995,0.6464,0.0072,0.08,0.069,0.375,0.0417,0.013,0.0403,0.2408,0,0,0.1954,0.1471,0.995,0.6602,0.0072,0.0806,0.069,0.375,0.0417,0.0133,0.0441,0.2509,0,0,0.1936,0.1417,0.995,0.6511,0.0072,0.08,0.069,0.375,0.0417,0.0132,0.041,0.2452,0,0,reg oper account,block of flats,0.1894,"Stone, brick",No,0,0,0,0,-3177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100490,1,Cash loans,M,N,N,0,135000,755190,38686.5,675000,Family,Working,Secondary / secondary special,Separated,House / apartment,0.00963,-9684,-2354,-3801,-2344,4,1,1,1,1,0,0,Security staff,1,2,2,WEDNESDAY,11,0,1,1,0,1,1,Security,0.20337097,0.281799441,0.676992503,0.1918,0.1417,0.995,0.6464,0.0072,0.08,0.069,0.375,0.0417,0.013,0.0403,0.2408,0,0,0.1954,0.1471,0.995,0.6602,0.0072,0.0806,0.069,0.375,0.0417,0.0133,0.0441,0.2509,0,0,0.1936,0.1417,0.995,0.6511,0.0072,0.08,0.069,0.375,0.0417,0.0132,0.041,0.2452,0,0,reg oper account,block of flats,0.1894,"Stone, brick",No,0,0,0,0,-730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100491,0,Cash loans,M,Y,N,0,193500,314100,17167.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.003818,-12018,-644,-1199,-560,64,1,1,0,1,0,0,Drivers,2,2,2,FRIDAY,8,0,0,0,0,1,1,Self-employed,0.150955922,0.08262713,0.676992503,0.0247,0.0362,0.997,0.6464,0.0072,0,0.0345,0.0833,0.0417,0.013,0.0403,0.0213,0,0.0727,0.0252,0.0375,0.997,0.6602,0.0072,0,0.0345,0.0833,0.0417,0.0133,0.0441,0.0222,0,0.0769,0.025,0.0362,0.997,0.6511,0.0072,0,0.0345,0.0833,0.0417,0.0132,0.041,0.0217,0,0.0742,reg oper account,block of flats,0.0326,Monolithic,No,1,0,1,0,-809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100492,0,Cash loans,F,N,Y,3,450000,716161.5,57550.5,634500,Unaccompanied,State servant,Higher education,Separated,House / apartment,0.006629,-12662,-892,-6586,-1849,64,1,1,0,1,0,0,Core staff,4,2,2,THURSDAY,5,0,0,0,0,0,0,University,0.647561499,0.625816576,0.307736696,0.0818,0,0.9901,0.8368,0.0072,0.08,0.0917,0.3054,0.0417,0.0146,0.0403,0.1,0,0.0123,0.0315,0,0.9881,0.8432,0.0072,0.0403,0.1034,0.3333,0.0417,0.0127,0.0441,0.0726,0,0,0.1062,0,0.9886,0.839,0.0072,0.08,0.1034,0.3333,0.0417,0.0149,0.041,0.0998,0,0,reg oper account,block of flats,0.0548,Panel,No,4,0,4,0,-554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
100493,0,Cash loans,F,Y,Y,0,270000,1288350,41692.5,1125000,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792,-18651,-2593,-5769,-2207,16,1,1,0,1,1,0,Core staff,2,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.647561499,0.692166411,0.349055251,0.0818,0,0.9901,0.8368,0.0072,0.08,0.0917,0.3054,0.0417,0.0146,0.0403,0.1,0,0.0123,0.0315,0,0.9881,0.8432,0.0072,0.0403,0.1034,0.3333,0.0417,0.0127,0.0441,0.0726,0,0,0.1062,0,0.9886,0.839,0.0072,0.08,0.1034,0.3333,0.0417,0.0149,0.041,0.0998,0,0,reg oper account,block of flats,0.0548,Panel,No,4,0,4,0,-2814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
100495,0,Cash loans,F,Y,N,1,112500,832500,29623.5,832500,Children,Working,Secondary / secondary special,Married,House / apartment,0.006305,-13494,-2298,-1138,-577,13,1,1,0,1,0,0,Core staff,3,3,3,TUESDAY,10,0,0,0,0,0,0,Medicine,0.647561499,0.536265608,0.782607837,0.0818,0,0.9901,0.8368,0.0072,0.08,0.0917,0.3054,0.0417,0.0146,0.0403,0.1,0,0.0123,0.0315,0,0.9881,0.8432,0.0072,0.0403,0.1034,0.3333,0.0417,0.0127,0.0441,0.0726,0,0,0.1062,0,0.9886,0.839,0.0072,0.08,0.1034,0.3333,0.0417,0.0149,0.041,0.0998,0,0,reg oper account,block of flats,0.0548,Panel,No,4,2,4,2,-395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100496,0,Cash loans,F,N,Y,0,450000,1125000,33025.5,1125000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-18627,-2190,-1340,-2114,13,1,1,0,1,1,0,Sales staff,2,2,2,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.647561499,0.567395128,0.782607837,0.0818,0,0.9901,0.8368,0.0072,0.08,0.0917,0.3054,0.0417,0.0146,0.0403,0.1,0,0.0123,0.0315,0,0.9881,0.8432,0.0072,0.0403,0.1034,0.3333,0.0417,0.0127,0.0441,0.0726,0,0,0.1062,0,0.9886,0.839,0.0072,0.08,0.1034,0.3333,0.0417,0.0149,0.041,0.0998,0,0,reg oper account,block of flats,0.0548,Panel,No,0,0,0,0,-1802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100497,0,Revolving loans,M,N,Y,0,135000,180000,9000,180000,Other_B,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.009175,-8956,-401,-3606,-1629,13,1,1,1,1,1,0,Low-skill Laborers,1,2,2,SUNDAY,17,0,0,0,0,0,0,Business Entity Type 2,0.301635606,0.719295471,0.729566691,0.0333,0.046,0.9821,0.7552,0.0051,0,0.1262,0.0692,0.1108,0.0756,0.0272,0.0396,0,0,0.0042,0,0.9786,0.719,0,0,0.0345,0,0.0417,0.0498,0.0037,0.0036,0,0,0.0187,0,0.9816,0.7518,0.0024,0,0.1034,0.0417,0.0833,0.0612,0.0154,0.0175,0,0,reg oper account,block of flats,0.0027,"Stone, brick",No,0,0,0,0,-823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100498,0,Cash loans,M,N,Y,0,112500,485190,24903,405000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-16468,-1544,-5023,-21,13,1,1,0,1,0,0,Low-skill Laborers,2,3,3,WEDNESDAY,6,0,0,0,0,0,0,Business Entity Type 3,0.301635606,0.361334347,0.275000352,0.0928,0.0973,0.9886,0.8436,0.0149,0,0.2069,0.1667,0.2083,0.0899,0.0748,0.099,0.0039,0.0047,0.0945,0.1009,0.9886,0.8497,0.015,0,0.2069,0.1667,0.2083,0.0919,0.0817,0.1031,0.0039,0.005,0.0937,0.0973,0.9886,0.8457,0.015,0,0.2069,0.1667,0.2083,0.0914,0.0761,0.1007,0.0039,0.0048,reg oper spec account,block of flats,0.0778,Panel,No,0,0,0,0,-1388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100499,0,Cash loans,F,Y,Y,0,225000,678996,36963,540000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-13229,-1210,-7237,-4662,17,1,1,0,1,0,0,Low-skill Laborers,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.301635606,0.589715822,0.786266615,0.1856,0.1403,0.9791,0.8436,0.0149,0.2,0.1724,0.3333,0.2083,0.08,0.0748,0.1273,0.0039,0.0047,0.1513,0.1157,0.9791,0.8497,0.015,0.1611,0.1379,0.3333,0.2083,0.0679,0.0817,0.1065,0.0039,0.005,0.1874,0.1403,0.9791,0.8457,0.015,0.2,0.1724,0.3333,0.2083,0.0814,0.0761,0.1296,0.0039,0.0048,reg oper spec account,block of flats,0.2076,Panel,No,4,0,4,0,-840,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100500,0,Cash loans,F,N,N,0,202500,840951,35631,679500,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,0.032561,-18522,-4322,-1778,-1940,17,1,1,0,1,0,0,Laborers,1,1,1,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.725738736,0.66805923,0.634705531,0.2247,0.2167,0.9836,0.8436,0.0149,0.36,0.1724,0.3333,0.2083,0.0298,0.0748,0.1971,0.0039,0.0064,0.1197,0.2249,0.9806,0.8497,0.015,0.3625,0.0345,0.3333,0.2083,0.0305,0.0817,0.0696,0.0039,0,0.2269,0.2167,0.9836,0.8457,0.015,0.36,0.1724,0.3333,0.2083,0.0303,0.0761,0.2006,0.0039,0.0065,reg oper spec account,block of flats,0.2661,"Stone, brick",No,6,0,6,0,-1815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100501,0,Cash loans,M,N,N,1,247500,1125000,29808,1125000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.007274,-13816,-1870,-29,-3537,17,1,1,0,1,0,0,Laborers,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Electricity,0.725738736,0.529777585,0.634705531,0.2247,0.2167,0.9836,0.8436,0.0149,0.36,0.1724,0.3333,0.2083,0.0298,0.0748,0.1971,0.0039,0.0064,0.1197,0.2249,0.9806,0.8497,0.015,0.3625,0.0345,0.3333,0.2083,0.0305,0.0817,0.0696,0.0039,0,0.2269,0.2167,0.9836,0.8457,0.015,0.36,0.1724,0.3333,0.2083,0.0303,0.0761,0.2006,0.0039,0.0065,reg oper spec account,block of flats,0.2661,"Stone, brick",No,2,1,2,0,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100502,0,Cash loans,F,Y,Y,0,202500,485640,41674.5,450000,Unaccompanied,Commercial associate,Higher education,Married,Municipal apartment,0.022625,-16121,-3159,-3020,-997,1,1,1,0,1,0,0,Core staff,2,2,2,SATURDAY,12,0,0,0,0,0,0,Kindergarten,0.725738736,0.750614655,0.597192427,0.1485,0.2167,0.9776,0.8436,0.0149,0,0.069,0.1667,0.2083,0.0594,0.0748,0.0463,0.0039,0.2808,0.1513,0.2249,0.9777,0.8497,0.015,0,0.069,0.1667,0.2083,0.0608,0.0817,0.0482,0.0039,0.2973,0.1499,0.2167,0.9776,0.8457,0.015,0,0.069,0.1667,0.2083,0.0605,0.0761,0.0471,0.0039,0.2867,reg oper spec account,specific housing,0.0645,"Stone, brick",No,0,0,0,0,-1039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100503,0,Cash loans,F,N,Y,0,189000,876019.5,34870.5,783000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.009175,-22524,365243,-8604,-5021,1,1,0,0,1,1,0,Core staff,2,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,0.725738736,0.618439801,0.329655054,0.1485,0.2167,0.9776,0.8436,0.0149,0,0.069,0.1667,0.2083,0.0594,0.0748,0.0463,0.0039,0.2808,0.1513,0.2249,0.9777,0.8497,0.015,0,0.069,0.1667,0.2083,0.0608,0.0817,0.0482,0.0039,0.2973,0.1499,0.2167,0.9776,0.8457,0.015,0,0.069,0.1667,0.2083,0.0605,0.0761,0.0471,0.0039,0.2867,reg oper spec account,specific housing,0.0645,"Stone, brick",No,0,0,0,0,-287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
100504,0,Cash loans,F,N,Y,0,157500,187704,12672,148500,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.019689,-18271,-206,-7168,-1823,1,1,1,1,1,1,0,Core staff,1,2,2,FRIDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.725738736,0.54217692,0.266456808,0.0082,0.2167,0.9583,0.4288,0.0149,0,0.069,0.0417,0.2083,0.0594,0.0748,0.0063,0.0039,0.2808,0.0084,0.2249,0.9583,0.4512,0.015,0,0.069,0.0417,0.2083,0.0608,0.0817,0.0066,0.0039,0.2973,0.0083,0.2167,0.9583,0.4364,0.015,0,0.069,0.0417,0.2083,0.0605,0.0761,0.0064,0.0039,0.2867,not specified,block of flats,0.0071,Wooden,No,0,0,0,0,-2878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
100505,0,Cash loans,M,Y,Y,3,225000,675000,24799.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-17222,-3723,-5550,-760,7,1,1,1,1,0,0,Security staff,5,2,2,MONDAY,13,0,0,0,0,1,1,Transport: type 1,0.725738736,0.64347937,0.656158373,0.0082,0.2167,0.9583,0.4288,0.0149,0,0.069,0.0417,0.2083,0.0594,0.0748,0.0063,0.0039,0.2808,0.0084,0.2249,0.9583,0.4512,0.015,0,0.069,0.0417,0.2083,0.0608,0.0817,0.0066,0.0039,0.2973,0.0083,0.2167,0.9583,0.4364,0.015,0,0.069,0.0417,0.2083,0.0605,0.0761,0.0064,0.0039,0.2867,not specified,block of flats,0.0071,Wooden,No,1,1,1,1,-2998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100506,0,Cash loans,M,Y,Y,0,112500,345645,16240.5,243000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006305,-14671,-1977,-7984,-4376,20,1,1,0,1,0,0,Security staff,2,3,3,SATURDAY,4,0,0,0,0,1,1,Business Entity Type 3,0.725738736,0.545149924,0.656158373,0.0082,0.2167,0.9583,0.4288,0.0149,0,0.069,0.0417,0.2083,0.0594,0.0748,0.0063,0.0039,0.2808,0.0084,0.2249,0.9583,0.4512,0.015,0,0.069,0.0417,0.2083,0.0608,0.0817,0.0066,0.0039,0.2973,0.0083,0.2167,0.9583,0.4364,0.015,0,0.069,0.0417,0.2083,0.0605,0.0761,0.0064,0.0039,0.2867,not specified,block of flats,0.0071,Wooden,No,0,0,0,0,-613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100507,0,Cash loans,M,N,N,1,202500,450000,42075,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.010032,-7747,-139,-2577,-380,20,1,1,0,1,0,0,Sales staff,3,2,2,THURSDAY,15,0,0,0,1,0,1,Trade: type 2,0.725738736,0.266327452,0.586740009,0.0082,0.2167,0.9583,0.4288,0.0149,0,0.069,0.0417,0.2083,0.0594,0.0748,0.0063,0.0039,0.2808,0.0084,0.2249,0.9583,0.4512,0.015,0,0.069,0.0417,0.2083,0.0608,0.0817,0.0066,0.0039,0.2973,0.0083,0.2167,0.9583,0.4364,0.015,0,0.069,0.0417,0.2083,0.0605,0.0761,0.0064,0.0039,0.2867,not specified,block of flats,0.0071,Wooden,No,0,0,0,0,-263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100508,0,Cash loans,F,Y,Y,0,450000,1971072,62019,1800000,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.032561,-18268,-2569,-4292,-1699,1,1,1,0,1,1,1,Managers,2,1,1,WEDNESDAY,13,0,0,0,0,0,0,Trade: type 3,0.746108344,0.77436809,0.344155007,0.1814,0.1071,0.9901,0.8708,0,0.22,0.1207,0.4167,0.4167,0.0265,0.0975,0.1525,0,0.0023,0.1218,0.0574,0.9896,0.8759,0,0.1208,0.1034,0.375,0.4167,0.0271,0.1065,0.1409,0,0,0.1832,0.1071,0.9901,0.8725,0,0.22,0.1207,0.4167,0.4167,0.0269,0.0992,0.1552,0,0.0023,org spec account,block of flats,0.2298,Panel,No,0,0,0,0,-523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
100509,0,Cash loans,F,N,Y,0,90000,339241.5,12312,238500,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.035792,-21987,365243,-8482,-4704,1,1,0,0,1,0,0,Managers,1,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,0.746108344,0.694500468,0.652896552,0.0608,0.0578,0.9762,0.6736,0.0052,0,0.1034,0.1667,0.2083,0.0354,0.0496,0.0509,0,0,0.062,0.06,0.9762,0.6864,0.0052,0,0.1034,0.1667,0.2083,0.0363,0.0542,0.053,0,0,0.0614,0.0578,0.9762,0.678,0.0052,0,0.1034,0.1667,0.2083,0.0361,0.0504,0.0518,0,0,reg oper account,block of flats,0.04,"Stone, brick",No,0,0,0,0,-1723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
100511,0,Cash loans,F,N,N,0,85500,454500,19255.5,454500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-11519,-1563,-4980,-4134,1,1,1,1,1,1,0,Sales staff,2,2,2,THURSDAY,18,0,0,0,0,0,0,Self-employed,0.412063094,0.39180586,0.475849909,0.232,0.0578,0.9876,0.6736,0.0052,0.08,0.069,0.3333,0.2083,0.0354,0.0496,0.1525,0,0.0299,0.2363,0.06,0.9876,0.6864,0.0052,0.0806,0.069,0.3333,0.2083,0.0363,0.0542,0.1589,0,0.0317,0.2342,0.0578,0.9876,0.678,0.0052,0.08,0.069,0.3333,0.2083,0.0361,0.0504,0.1553,0,0.0305,reg oper account,block of flats,0.197,"Stone, brick",No,5,1,5,0,-787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100513,0,Cash loans,F,N,Y,0,180000,848745,36090,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-18344,-7364,-3255,-1891,1,1,1,0,1,0,0,Sales staff,2,2,2,WEDNESDAY,17,0,0,0,1,1,0,Business Entity Type 3,0.750607777,0.625078899,0.475849909,0.232,0.0578,0.9876,0.6736,0.0052,0.08,0.069,0.3333,0.2083,0.0354,0.0496,0.1525,0,0.0299,0.2363,0.06,0.9876,0.6864,0.0052,0.0806,0.069,0.3333,0.2083,0.0363,0.0542,0.1589,0,0.0317,0.2342,0.0578,0.9876,0.678,0.0052,0.08,0.069,0.3333,0.2083,0.0361,0.0504,0.1553,0,0.0305,reg oper account,block of flats,0.197,"Stone, brick",No,6,0,6,0,-586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100514,0,Cash loans,M,N,Y,0,270000,265306.5,28701,252000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.018029,-15187,365243,-1856,-4116,1,1,0,0,1,0,0,Sales staff,2,3,3,FRIDAY,10,0,0,0,0,0,0,XNA,0.296512113,0.597712288,0.461482391,0.0402,0.027,0.997,0.6736,0.0128,0.04,0.0345,0.3333,0.2083,0.4228,0.0303,0.0425,0.0116,0.0119,0.041,0.028,0.997,0.6864,0.0129,0.0403,0.0345,0.3333,0.2083,0.4324,0.0331,0.0443,0.0117,0.0126,0.0406,0.027,0.997,0.678,0.0128,0.04,0.0345,0.3333,0.2083,0.4301,0.0308,0.0433,0.0116,0.0122,reg oper account,block of flats,0.043,"Stone, brick",No,1,0,1,0,-1534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100515,0,Cash loans,F,N,Y,0,157500,1032093,43857,922500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-17668,-900,-1890,-1200,1,1,1,0,1,1,0,Laborers,2,2,2,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.296512113,0.587491833,0.639707568,0.0722,0.0623,0.9906,0.8708,0.0156,0.08,0.069,0.3333,0.375,0.0966,0.0588,0.0767,0,0,0.0735,0.0646,0.9906,0.8759,0.0157,0.0806,0.069,0.3333,0.375,0.0988,0.0643,0.0799,0,0,0.0729,0.0623,0.9906,0.8725,0.0157,0.08,0.069,0.3333,0.375,0.0983,0.0599,0.0781,0,0,reg oper spec account,block of flats,0.0688,"Stone, brick",No,0,0,0,0,-1059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100516,0,Cash loans,F,N,N,0,157500,117000,11700,117000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.028663,-20792,365243,-4205,-4203,1,1,0,0,1,1,0,Laborers,1,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,0.296512113,0.674395312,0.798137231,0.0722,0.0623,0.9906,0.8708,0.0156,0.08,0.069,0.3333,0.375,0.0966,0.0588,0.0767,0,0,0.0735,0.0646,0.9906,0.8759,0.0157,0.0806,0.069,0.3333,0.375,0.0988,0.0643,0.0799,0,0,0.0729,0.0623,0.9906,0.8725,0.0157,0.08,0.069,0.3333,0.375,0.0983,0.0599,0.0781,0,0,reg oper spec account,block of flats,0.0688,"Stone, brick",No,10,0,10,0,-1533,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
